product_id,excipient,excipient_id
431,SODIUM METHYL PARAHYDROXYBENZOATE (E219),211
431,ASPARTAME,54
431,POLYETHYLENE GLYCOL,11
431,SORBITOL,121
431,FLAVOUR,81
431,ACESULFAME POTASSIUM,155
431,GLYCEROL,20
431,CITRIC ACID,87
431,CARMELLOSE SODIUM,134
432,SODIUM CHLORIDE,46
432,HYDROCHLORIC ACID,60
432,WATER,22
433,PREGELATINISED STARCH,45
433,TITANIUM DIOXIDE,1
433,HYDROGENATED CASTOR OIL,124
433,MICROCRYSTALLINE CELLULOSE,10
433,LACTOSE,78
433,HYPROMELLOSE,4
433,POLYETHYLENE GLYCOL,11
433,IRON OXIDE,9
433,PROPYLENE GLYCOL,27
433,TALC,12
434,MANNITOL,2
434,RIBOFLAVIN,236
434,SODIUM STEARYL FUMARATE,63
434,CALCIUM HYDROGEN PHOSPHATE,71
434,ASCORBIC ACID,229
434,CROSPOVIDONE,35
435,MANNITOL,2
435,ASCORBIC ACID,229
435,POTASSIUM CITRATE,237
435,SUCRALOSE,89
436,PREGELATINISED STARCH,45
436,TITANIUM DIOXIDE,1
436,POLYSORBATE,16
436,MICROCRYSTALLINE CELLULOSE,10
436,LACTOSE MONOHYDRATE,3
436,MAGNESIUM STEARATE,5
436,POLYETHYLENE GLYCOL,11
436,POVIDONE,18
436,POLYVINYL ALCOHOL,33
436,TALC,12
436,"SILICON DIOXIDE, ANHYDROUS",13
436,INDIGO CARMINE,14
436,CROSCARMELLOSE SODIUM,19
437,TITANIUM DIOXIDE,1
437,POLYSORBATE,16
437,MICROCRYSTALLINE CELLULOSE,10
437,XANTHAN GUM,84
437,LACTOSE MONOHYDRATE,3
437,LECITHIN,32
437,MAGNESIUM STEARATE,5
437,POVIDONE,18
437,POLYVINYL ALCOHOL,33
437,SODIUM STARCH GLYCOLATE,7
437,TALC,12
438,PREGELATINISED STARCH,45
438,TITANIUM DIOXIDE,1
438,CALCIUM STEARATE,65
438,HYPROMELLOSE,4
438,SUNSET YELLOW,73
438,ALLURA RED,79
438,GLYCEROL TRIACETATE,8
438,INDIGO CARMINE,14
439,LACTOSE MONOHYDRATE,3
440,TITANIUM DIOXIDE,1
440,MANNITOL,2
440,HYDROGENATED CASTOR OIL,124
440,MICROCRYSTALLINE CELLULOSE,10
440,LACTOSE MONOHYDRATE,3
440,HYPROMELLOSE,4
440,STEARIC ACID,85
440,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
440,POLYETHYLENE GLYCOL,11
440,GLYCEROL TRIACETATE,8
440,IRON OXIDE,9
440,CARNAUBA WAX,99
440,"SILICON DIOXIDE, ANHYDROUS",13
440,MAIZE STARCH,15
441,TITANIUM DIOXIDE,1
441,GELATIN,21
441,LACTOSE MONOHYDRATE,3
441,MAGNESIUM STEARATE,5
441,IRON OXIDE,9
441,CROSPOVIDONE,35
442,POLYSORBATE,16
442,CITRIC ACID,87
442,ETHANOL,95
443,SODIUM CHLORIDE,46
443,SODIUM HYDROXIDE,56
443,WATER,22
443,SODIUM GLUCONATE,238
443,SODIUM ACETATE TRIHYDRATE,47
443,MAGNESIUM CHLORIDE HEXAHYDRATE,49
443,POTASSIUM CHLORIDE,218
444,TITANIUM DIOXIDE,1
444,MICROCRYSTALLINE CELLULOSE,10
444,LACTOSE,78
444,MAGNESIUM STEARATE,5
444,HYPROMELLOSE,4
444,POLYETHYLENE GLYCOL,11
444,IRON OXIDE,9
444,"SILICON DIOXIDE, ANHYDROUS",13
444,INDIGO CARMINE,14
444,CROSCARMELLOSE SODIUM,19
445,LACTOSE MONOHYDRATE,3
446,TITANIUM DIOXIDE,1
446,MICROCRYSTALLINE CELLULOSE,10
446,HYPROMELLOSE,4
446,MAGNESIUM STEARATE,5
446,POLYETHYLENE GLYCOL,11
446,CROSCARMELLOSE SODIUM,19
446,POVIDONE,18
446,IRON OXIDE,9
446,TALC,12
447,TITANIUM DIOXIDE,1
447,GELATIN,21
447,SHELLAC,23
447,BRILLIANT BLUE,51
447,MAGNESIUM STEARATE,5
447,PRINTING INK,25
447,IRON OXIDE,9
447,MAIZE STARCH,15
448,SODIUM CHLORIDE,46
448,MAGNESIUM SULPHATE,239
448,SODIUM HYDROXIDE,56
448,WATER,22
448,CALCIUM CHLORIDE,240
448,SULFURIC ACID,191
449,BUTYLHYDROXYTOLUENE,38
449,PETROLATUM,42
450,MANNITOL,2
450,HYDROCHLORIC ACID,60
450,TARTARIC ACID,117
450,SODIUM HYDROXIDE,56
451,PREGELATINISED STARCH,45
451,TITANIUM DIOXIDE,1
451,MANNITOL,2
451,GELATIN,21
451,SIMETHICONE,141
451,SHELLAC,23
451,BRILLIANT BLUE,51
451,PRINTING INK,25
451,SODIUM STEARYL FUMARATE,63
451,AMMONIUM HYDROXIDE,80
451,PROPYLENE GLYCOL,27
451,INDIGO CARMINE,14
452,MALTODEXTRIN,83
452,TITANIUM DIOXIDE,1
452,POLYSORBATE,16
452,MICROCRYSTALLINE CELLULOSE,10
452,LACTOSE,78
452,MAGNESIUM STEARATE,5
452,HYPROMELLOSE,4
452,POLYETHYLENE GLYCOL,11
452,HYDROXYPROPYLCELLULOSE,6
452,IRON OXIDE,9
452,"SILICON DIOXIDE, ANHYDROUS",13
453,PREGELATINISED STARCH,45
453,TITANIUM DIOXIDE,1
453,GELATIN,21
453,MICROCRYSTALLINE CELLULOSE,10
453,LACTOSE MONOHYDRATE,3
453,SHELLAC,23
453,MAGNESIUM STEARATE,5
453,PRINTING INK,25
453,SODIUM STARCH GLYCOLATE,7
453,IRON OXIDE,9
453,PROPYLENE GLYCOL,27
453,"SILICON DIOXIDE, ANHYDROUS",13
454,SODIUM CITRATE,64
454,MANNITOL,2
454,WATER,22
455,TITANIUM DIOXIDE,1
455,MICROCRYSTALLINE CELLULOSE,10
455,XANTHAN GUM,84
455,LECITHIN,32
455,HYPROMELLOSE,4
455,MAGNESIUM STEARATE,5
455,CARMINE,241
455,POLYVINYL ALCOHOL,33
455,TALC,12
455,INDIGO CARMINE,14
455,CROSCARMELLOSE SODIUM,19
456,SODIUM CHLORIDE,46
456,POLACRILIN,242
456,ROSIN ESTER,243
456,SODIUM HYDROXIDE,56
456,WATER,22
456,SILVER CHLORIDE,244
456,SODIUM CITRATE,64
456,POLYVINYL ALCOHOL,33
456,POLYBUTENE,245
456,POLYISOBUTYLENE,246
456,SILVER FOIL,247
456,ELECTRICALLY CONDUCTIVE ADHESIVE TAPE,248
456,CITRIC ACID,87
456,CETYLPYRIDINIUM CHLORIDE,249
456,POLYESTER FILM COATED ON ONE SIDE WITH SILICONE,250
456,GLYCOL-MODIFIED POLYETHYLENE TEREPHTHALATE,251
457,TITANIUM DIOXIDE,1
457,POLYVINYL ALCOHOL PART. HYDROLISED,61
457,MAGNESIUM STEARATE,5
457,POLYETHYLENE GLYCOL,11
457,CALCIUM HYDROGEN PHOSPHATE,71
457,IRON OXIDE,9
457,TALC,12
457,CROSPOVIDONE,35
458,TITANIUM DIOXIDE,1
458,MANNITOL,2
458,GELATIN,21
458,SHELLAC,23
458,MAGNESIUM STEARATE,5
458,PRINTING INK,25
458,IRON OXIDE,9
458,PROPYLENE GLYCOL,27
458,"SILICON DIOXIDE, ANHYDROUS",13
458,CROSPOVIDONE,35
459,MICROCRYSTALLINE CELLULOSE,10
459,MAGNESIUM STEARATE,5
459,SODIUM STARCH GLYCOLATE,7
459,TARTARIC ACID,117
459,IRON OXIDE,9
459,PROPYLENE GLYCOL,27
459,TRIETHYL CITRATE,53
459,SHELLAC,23
459,PRINTING INK,25
459,POVIDONE,18
459,ETHYLCELLULOSE,44
459,SODIUM LAURIL SULFATE,28
459,TALC,12
459,TITANIUM DIOXIDE,1
459,METHACRYLIC ACID AND METHYL METHACRYLATE CO-POLYMERS,52
459,INDIGO CARMINE,14
459,MANNITOL,2
459,GELATIN,21
459,HYPROMELLOSE,4
459,CROSCARMELLOSE SODIUM,19
460,TITANIUM DIOXIDE,1
460,GELATIN,21
460,SHELLAC,23
460,HYPROMELLOSE ACETATE SUCCINATE,164
460,HYPROMELLOSE,4
460,PRINTING INK,25
460,SUCROSE,17
460,IRON OXIDE,9
460,PROPYLENE GLYCOL,27
460,SODIUM LAURIL SULFATE,28
460,INDIGO CARMINE,14
460,TALC,12
460,TRIETHYL CITRATE,53
461,TITANIUM DIOXIDE,1
461,HYDROGENATED CASTOR OIL,124
461,MANNITOL,2
461,MICROCRYSTALLINE CELLULOSE,10
461,LACTOSE MONOHYDRATE,3
461,HYPROMELLOSE,4
461,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
461,POLYETHYLENE GLYCOL,11
461,GLYCEROL TRIACETATE,8
461,IRON OXIDE,9
461,CARNAUBA WAX,99
462,PREGELATINISED STARCH,45
462,TITANIUM DIOXIDE,1
462,GELATIN,21
462,MICROCRYSTALLINE CELLULOSE,10
462,LACTOSE MONOHYDRATE,3
462,SHELLAC,23
462,MAGNESIUM STEARATE,5
462,PRINTING INK,25
462,IRON OXIDE,9
462,SODIUM LAURIL SULFATE,28
462,CROSCARMELLOSE SODIUM,19
463,HYDROCHLORIC ACID,60
463,TARTARIC ACID,117
463,SODIUM HYDROXIDE,56
463,WATER,22
464,TITANIUM DIOXIDE,1
464,GELATIN,21
464,LACTOSE MONOHYDRATE,3
464,SHELLAC,23
464,MAGNESIUM STEARATE,5
464,PRINTING INK,25
464,IRON OXIDE,9
464,"SILICON DIOXIDE, ANHYDROUS",13
464,SODIUM LAURIL SULFATE,28
464,CROSCARMELLOSE SODIUM,19
465,SODIUM CHLORIDE,46
465,HYDROCHLORIC ACID,60
465,SODIUM HYDROXIDE,56
465,WATER,22
466,MICROCRYSTALLINE CELLULOSE,10
466,MAGNESIUM STEARATE,5
466,POVIDONE,18
466,CALCIUM HYDROGEN PHOSPHATE,71
466,POLOXAMER,34
466,IRON OXIDE,9
466,POLACRILIN POTASSIUM,216
466,GLYCEROL,20
466,MEGLUMINE,72
466,MAIZE STARCH,15
467,SODIUM CHLORIDE,46
467,HYDROCHLORIC ACID,60
467,SODIUM HYDROXIDE,56
467,WATER,22
468,TITANIUM DIOXIDE,1
468,POLYSORBATE,16
468,GELATIN,21
468,MACROGOLGLYCEROL HYDROXYSTEARATE,186
468,SHELLAC,23
468,POLYETHYLENE GLYCOL,11
468,IRON OXIDE,9
468,POTASSIUM HYDROXIDE,29
469,TITANIUM DIOXIDE,1
469,LACTOSE MONOHYDRATE,3
469,HYPROMELLOSE,4
469,MAGNESIUM STEARATE,5
469,POLYETHYLENE GLYCOL,11
469,POVIDONE,18
469,IRON OXIDE,9
469,MAIZE STARCH,15
470,TITANIUM DIOXIDE,1
470,LACTOSE MONOHYDRATE,3
470,HYPROMELLOSE,4
470,MAGNESIUM STEARATE,5
470,POVIDONE,18
470,IRON OXIDE,9
470,MAIZE STARCH,15
471,TITANIUM DIOXIDE,1
471,HYDROGENATED CASTOR OIL,124
471,MICROCRYSTALLINE CELLULOSE,10
471,POLYETHYLENE GLYCOL,11
471,ETHYLCELLULOSE,44
471,CROSPOVIDONE,35
472,CALCIUM HYDROXIDE,252
472,SODIUM HYDROXIDE,56
472,WATER,22
472,HYDROCHLORIC ACID,60
472,CALCIUM CHLORIDE DIHYDRATE,157
473,TITANIUM DIOXIDE,1
473,GELATIN,21
473,MICROCRYSTALLINE CELLULOSE,10
473,SHELLAC,23
473,PARTIALLY PREGELATINISED MAIZE STARCH,253
473,MAGNESIUM STEARATE,5
473,PRINTING INK,25
473,SODIUM STARCH GLYCOLATE,7
473,AMMONIUM HYDROXIDE,80
473,IRON OXIDE,9
473,PROPYLENE GLYCOL,27
473,"SILICON DIOXIDE, ANHYDROUS",13
473,INDIGO CARMINE,14
474,TITANIUM DIOXIDE,1
474,MANNITOL,2
474,MICROCRYSTALLINE CELLULOSE,10
474,HYPROMELLOSE,4
474,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
474,SODIUM STEARYL FUMARATE,63
474,POLYETHYLENE GLYCOL,11
474,MEDIUM CHAIN TRIGLYCERIDES,130
474,IRON OXIDE,9
474,COPOVIDONE,97
475,TITANIUM DIOXIDE,1
475,HYDROGENATED CASTOR OIL,124
475,MICROCRYSTALLINE CELLULOSE,10
475,POLYETHYLENE GLYCOL,11
475,POLYVINYL ALCOHOL,33
475,IRON OXIDE,9
475,"SILICON DIOXIDE, ANHYDROUS",13
475,TALC,12
475,CROSPOVIDONE,35
476,MICROCRYSTALLINE CELLULOSE,10
476,MAGNESIUM STEARATE,5
476,POVIDONE,18
476,CALCIUM HYDROGEN PHOSPHATE,71
476,POLOXAMER,34
476,IRON OXIDE,9
476,POLACRILIN POTASSIUM,216
476,GLYCEROL,20
476,MEGLUMINE,72
476,MAIZE STARCH,15
477,TITANIUM DIOXIDE,1
477,MICROCRYSTALLINE CELLULOSE,10
477,LACTOSE MONOHYDRATE,3
477,HYPROMELLOSE,4
477,MAGNESIUM STEARATE,5
477,POVIDONE,18
477,GLYCEROL TRIACETATE,8
477,IRON OXIDE,9
477,CROSCARMELLOSE SODIUM,19
478,PREGELATINISED STARCH,45
478,TITANIUM DIOXIDE,1
478,MICROCRYSTALLINE CELLULOSE,10
478,LACTOSE MONOHYDRATE,3
478,HYPROMELLOSE,4
478,MAGNESIUM STEARATE,5
478,POLYETHYLENE GLYCOL,11
478,IRON OXIDE,9
478,CARNAUBA WAX,99
478,"SILICON DIOXIDE, ANHYDROUS",13
478,CROSCARMELLOSE SODIUM,19
479,TITANIUM DIOXIDE,1
479,MICROCRYSTALLINE CELLULOSE,10
479,LACTOSE MONOHYDRATE,3
479,HYPROMELLOSE,4
479,MAGNESIUM STEARATE,5
479,POLYETHYLENE GLYCOL,11
479,"SILICON DIOXIDE, ANHYDROUS",13
479,CROSCARMELLOSE SODIUM,19
480,TITANIUM DIOXIDE,1
480,MICROCRYSTALLINE CELLULOSE,10
480,POLYVINYL ALCOHOL PART. HYDROLISED,61
480,LACTOSE MONOHYDRATE,3
480,MAGNESIUM STEARATE,5
480,POLYETHYLENE GLYCOL,11
480,TALC,12
480,HYDROXYPROPYLCELLULOSE,6
480,IRON OXIDE,9
480,SODIUM LAURIL SULFATE,28
480,INDIGO CARMINE,14
480,CROSCARMELLOSE SODIUM,19
481,TITANIUM DIOXIDE,1
481,MICROCRYSTALLINE CELLULOSE,10
481,HYPROMELLOSE,4
481,MAGNESIUM STEARATE,5
481,POLYETHYLENE GLYCOL,11
481,IRON OXIDE,9
481,"SILICON DIOXIDE, ANHYDROUS",13
481,TALC,12
481,CROSPOVIDONE,35
482,MALTODEXTRIN,83
482,TITANIUM DIOXIDE,1
482,MICROCRYSTALLINE CELLULOSE,10
482,LACTOSE MONOHYDRATE,3
482,POLYDEXTROSE,225
482,HYPROMELLOSE,4
482,CARMINE,241
482,STEARIC ACID,85
482,MEDIUM CHAIN TRIGLYCERIDES,130
482,HYDROGENATED VEGETABLE OIL,100
482,TALC,12
482,HYDROXYPROPYLCELLULOSE,6
482,IRON OXIDE,9
482,SODIUM LAURIL SULFATE,28
482,CROSCARMELLOSE SODIUM,19
482,CROSPOVIDONE,35
483,TITANIUM DIOXIDE,1
483,MICROCRYSTALLINE CELLULOSE,10
483,LACTOSE MONOHYDRATE,3
483,HYPROMELLOSE,4
483,MAGNESIUM STEARATE,5
483,GLYCEROL TRIACETATE,8
483,IRON OXIDE,9
483,"SILICON DIOXIDE, ANHYDROUS",13
483,INDIGO CARMINE,14
483,CROSCARMELLOSE SODIUM,19
484,TITANIUM DIOXIDE,1
484,MICROCRYSTALLINE CELLULOSE,10
484,HYPROMELLOSE,4
484,MAGNESIUM STEARATE,5
484,POLYETHYLENE GLYCOL,11
484,CALCIUM HYDROGEN PHOSPHATE,71
484,GLYCEROL TRIACETATE,8
484,"SILICON DIOXIDE, ANHYDROUS",13
484,CROSCARMELLOSE SODIUM,19
485,MICROCRYSTALLINE CELLULOSE,10
485,HYPROMELLOSE,4
485,MAGNESIUM STEARATE,5
485,POLYETHYLENE GLYCOL,11
485,POVIDONE,18
485,IRON OXIDE,9
485,"SILICON DIOXIDE, ANHYDROUS",13
485,TALC,12
485,CROSPOVIDONE,35
486,LACTOSE MONOHYDRATE,3
487,LACTOSE MONOHYDRATE,3
488,LACTOSE MONOHYDRATE,3
489,TITANIUM DIOXIDE,1
489,MICROCRYSTALLINE CELLULOSE,10
489,LACTOSE MONOHYDRATE,3
489,LACTOSE,78
489,HYPROMELLOSE,4
489,MAGNESIUM STEARATE,5
489,POLYETHYLENE GLYCOL,11
489,CROSCARMELLOSE SODIUM,19
489,IRON OXIDE,9
489,TALC,12
490,TITANIUM DIOXIDE,1
490,MANNITOL,2
490,SODIUM CARBONATE,104
490,METHACRYLIC ACID AND ETHYL ACRYLATE CO-POLYMERS,50
490,POLYSORBATE,16
490,SHELLAC,23
490,CALCIUM STEARATE,65
490,HYPROMELLOSE,4
490,PRINTING INK,25
490,AMMONIA,26
490,POVIDONE,18
490,TRIETHYL CITRATE,53
490,IRON OXIDE,9
490,PROPYLENE GLYCOL,27
490,SODIUM LAURIL SULFATE,28
490,CROSPOVIDONE,35
491,TITANIUM DIOXIDE,1
491,POLYSORBATE,16
491,SODIUM STEARYL FUMARATE,63
491,POLYVINYL ALCOHOL,33
491,CALCIUM HYDROGEN PHOSPHATE,71
491,POLYETHYLENE GLYCOL,11
491,IRON OXIDE,9
491,"SILICON DIOXIDE, ANHYDROUS",13
491,COPOVIDONE,97
491,TALC,12
492,TITANIUM DIOXIDE,1
492,MICROCRYSTALLINE CELLULOSE,10
492,HYPROMELLOSE ACETATE SUCCINATE,164
492,SODIUM STEARYL FUMARATE,63
492,POLYVINYL ALCOHOL,33
492,CALCIUM HYDROGEN PHOSPHATE,71
492,POLYETHYLENE GLYCOL,11
492,TALC,12
492,IRON OXIDE,9
492,"SILICON DIOXIDE, ANHYDROUS",13
492,SODIUM LAURIL SULFATE,28
492,CROSCARMELLOSE SODIUM,19
493,SODIUM CITRATE,64
493,MANNITOL,2
493,WATER,22
494,SODIUM CITRATE,64
494,MANNITOL,2
494,WATER,22
495,TITANIUM DIOXIDE,1
495,MICROCRYSTALLINE CELLULOSE,10
495,LACTOSE MONOHYDRATE,3
495,HYPROMELLOSE,4
495,MAGNESIUM STEARATE,5
495,POLYETHYLENE GLYCOL,11
495,POVIDONE,18
495,SODIUM STARCH GLYCOLATE,7
495,IRON OXIDE,9
496,TITANIUM DIOXIDE,1
496,MICROCRYSTALLINE CELLULOSE,10
496,LACTOSE MONOHYDRATE,3
496,HYPROMELLOSE,4
496,MAGNESIUM STEARATE,5
496,POLYETHYLENE GLYCOL,11
496,SODIUM STARCH GLYCOLATE,7
496,GLYCEROL TRIACETATE,8
496,IRON OXIDE,9
497,PREGELATINISED STARCH,45
497,TITANIUM DIOXIDE,1
497,POLYSORBATE,16
497,QUINOLINE YELLOW,254
497,LACTOSE MONOHYDRATE,3
497,LACTOSE,78
497,MAGNESIUM STEARATE,5
497,HYPROMELLOSE,4
497,POLYETHYLENE GLYCOL,11
497,POVIDONE,18
497,IRON OXIDE,9
497,"SILICON DIOXIDE, ANHYDROUS",13
497,INDIGO CARMINE,14
497,TALC,12
497,CROSPOVIDONE,35
498,ETHANOL,95
498,PROPYLENE GLYCOL,27
499,TITANIUM DIOXIDE,1
499,GELATIN,21
499,MICROCRYSTALLINE CELLULOSE,10
499,LACTOSE MONOHYDRATE,3
499,SHELLAC,23
499,MAGNESIUM STEARATE,5
499,PRINTING INK,25
499,IRON OXIDE,9
499,PROPYLENE GLYCOL,27
499,"SILICON DIOXIDE, ANHYDROUS",13
499,CROSCARMELLOSE SODIUM,19
500,MAGNESIUM STEARATE,5
500,HYDROXYPROPYLCELLULOSE,6
500,LACTOSE MONOHYDRATE,3
500,CROSCARMELLOSE SODIUM,19
501,PREGELATINISED STARCH,45
501,TITANIUM DIOXIDE,1
501,GELATIN,21
501,MICROCRYSTALLINE CELLULOSE,10
501,LACTOSE MONOHYDRATE,3
501,SHELLAC,23
501,MAGNESIUM STEARATE,5
501,PRINTING INK,25
501,AMMONIUM HYDROXIDE,80
501,IRON OXIDE,9
501,"SILICON DIOXIDE, ANHYDROUS",13
501,SODIUM LAURIL SULFATE,28
501,INDIGO CARMINE,14
502,MANNITOL,2
502,SODIUM HYDROXIDE,56
502,WATER,22
502,HYDROCHLORIC ACID,60
502,POLYGLUCOSE SORBITOL CARBOXYMETHYLETHER,255
503,TITANIUM DIOXIDE,1
503,HYDROGENATED CASTOR OIL,124
503,MICROCRYSTALLINE CELLULOSE,10
503,POLYETHYLENE GLYCOL,11
503,POLYVINYL ALCOHOL,33
503,IRON OXIDE,9
503,"SILICON DIOXIDE, ANHYDROUS",13
503,TALC,12
503,CROSPOVIDONE,35
504,CALCIUM-EDTMP SODIUM SALT,256
504,EDTMP HYDRATE,257
504,WATER,22
505,TITANIUM DIOXIDE,1
505,MICROCRYSTALLINE CELLULOSE,10
505,LACTOSE MONOHYDRATE,3
505,HYPROMELLOSE,4
505,MAGNESIUM STEARATE,5
505,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
505,POLYETHYLENE GLYCOL,11
505,POVIDONE,18
505,INDIGO CARMINE,14
505,TALC,12
506,SILICA GEL,187
506,POLYSORBATE,16
506,SIMETHICONE,141
506,MICROCRYSTALLINE CELLULOSE,10
506,SODIUM BENZOATE,162
506,SORBIC ACID,188
506,WATER,22
506,BENZOIC ACID,192
506,SORBITOL,121
506,POLYETHYLENE GLYCOL STEARATE,147
506,POLOXAMER,34
506,METHYLCELLULOSE,190
506,SILICONE OIL,258
506,CITRIC ACID,87
506,SULFURIC ACID,191
506,CARMELLOSE SODIUM,134
507,POLYSORBATE,16
507,CITRIC ACID,87
507,ETHANOL,95
508,TITANIUM DIOXIDE,1
508,HYDROGENATED CASTOR OIL,124
508,MICROCRYSTALLINE CELLULOSE,10
508,LACTOSE MONOHYDRATE,3
508,HYPROMELLOSE,4
508,POLYETHYLENE GLYCOL,11
508,HYDROXYPROPYLCELLULOSE,6
508,IRON OXIDE,9
508,SODIUM LAURIL SULFATE,28
508,INDIGO CARMINE,14
508,CROSPOVIDONE,35
509,HYDROCHLORIC ACID,60
509,SODIUM HYDROXIDE,56
509,WATER,22
510,MANNITOL,2
510,MICROCRYSTALLINE CELLULOSE,10
510,SODIUM HYDROXIDE,56
510,MAGNESIUM STEARATE,5
510,HYDROXYPROPYLCELLULOSE,6
510,FUMARIC ACID,203
510,CROSCARMELLOSE SODIUM,19
511,HYDROCHLORIC ACID,60
511,WATER,22
512,HYDROCHLORIC ACID,60
512,WATER,22
513,,0
514,MAGNESIUM STEARATE,5
514,HYDROXYPROPYLCELLULOSE,6
514,LACTOSE MONOHYDRATE,3
514,CROSCARMELLOSE SODIUM,19
515,POLYESTER,109
515,ISOPROPYL MYRISTATE,259
515,ACRYLATE COPOLYMER ADHESIVE,260
515,ETHYL VINYL ACETATE,261
516,TITANIUM DIOXIDE,1
516,HYDROGENATED CASTOR OIL,124
516,MICROCRYSTALLINE CELLULOSE,10
516,POLYETHYLENE GLYCOL,11
516,HYDROXYPROPYLCELLULOSE,6
516,IRON OXIDE,9
516,PROPYLENE GLYCOL,27
516,"SILICON DIOXIDE, ANHYDROUS",13
516,TALC,12
516,CROSPOVIDONE,35
517,TITANIUM DIOXIDE,1
517,MICROCRYSTALLINE CELLULOSE,10
517,LACTOSE MONOHYDRATE,3
517,MAGNESIUM STEARATE,5
517,POLYETHYLENE GLYCOL,11
517,POLYVINYL ALCOHOL,33
517,"SILICON DIOXIDE, ANHYDROUS",13
517,TALC,12
517,CROSPOVIDONE,35
518,TITANIUM DIOXIDE,1
518,LACTOSE MONOHYDRATE,3
518,HYPROMELLOSE,4
518,MAGNESIUM STEARATE,5
518,BRILLIANT BLUE,51
518,OPADRY,96
518,POLYETHYLENE GLYCOL,11
518,HYDROXYPROPYLCELLULOSE,6
518,IRON OXIDE,9
518,INDIGO CARMINE,14
518,MAIZE STARCH,15
519,MALTODEXTRIN,83
519,MICROCRYSTALLINE CELLULOSE,10
519,SUCROSE PALMITATE,262
519,HYPROMELLOSE,4
519,ASPARTAME,54
519,FLAVOUR,81
519,DIBASIC POTASSIUM PHOSPHATE,263
519,CROSPOVIDONE,35
520,HYPROMELLOSE,4
520,MAGNESIUM STEARATE,5
520,GLYCEROL TRIACETATE,8
520,CALCIUM SILICATE,195
520,INDIGO CARMINE,14
520,CROSPOVIDONE,35
521,TITANIUM DIOXIDE,1
521,HYDROGENATED CASTOR OIL,124
521,MICROCRYSTALLINE CELLULOSE,10
521,POLYETHYLENE GLYCOL,11
521,HYDROXYPROPYLCELLULOSE,6
521,IRON OXIDE,9
521,PROPYLENE GLYCOL,27
521,"SILICON DIOXIDE, ANHYDROUS",13
521,TALC,12
521,CROSPOVIDONE,35
522,PREGELATINISED STARCH,45
522,TITANIUM DIOXIDE,1
522,MICROCRYSTALLINE CELLULOSE,10
522,LACTOSE MONOHYDRATE,3
522,HYPROMELLOSE,4
522,MAGNESIUM STEARATE,5
522,POLYETHYLENE GLYCOL,11
522,IRON OXIDE,9
522,CARNAUBA WAX,99
522,"SILICON DIOXIDE, ANHYDROUS",13
522,CROSCARMELLOSE SODIUM,19
523,PREGELATINISED STARCH,45
523,MICROCRYSTALLINE CELLULOSE,10
523,SODIUM HYDROXIDE,56
523,BRILLIANT BLUE,51
523,MAGNESIUM STEARATE,5
523,POVIDONE,18
523,SORBITOL,121
523,IRON OXIDE,9
523,"SILICON DIOXIDE, ANHYDROUS",13
523,MEGLUMINE,72
523,MAIZE STARCH,15
524,PREGELATINISED STARCH,45
524,TITANIUM DIOXIDE,1
524,POLYSORBATE,16
524,QUINOLINE YELLOW,254
524,LACTOSE MONOHYDRATE,3
524,LACTOSE,78
524,MAGNESIUM STEARATE,5
524,HYPROMELLOSE,4
524,POLYETHYLENE GLYCOL,11
524,POVIDONE,18
524,IRON OXIDE,9
524,"SILICON DIOXIDE, ANHYDROUS",13
524,INDIGO CARMINE,14
524,TALC,12
524,CROSPOVIDONE,35
525,POLYSORBATE,16
525,ETHANOL,95
525,WATER,22
526,TITANIUM DIOXIDE,1
526,MICROCRYSTALLINE CELLULOSE,10
526,POLYETHYLENE GLYCOL,11
526,CASTOR OIL,153
526,ETHYLCELLULOSE,44
526,CROSPOVIDONE,35
527,HYDROXYPROPYLCELLULOSE,6
527,CARMELLOSE CALCIUM,136
527,LACTOSE MONOHYDRATE,3
527,MAGNESIUM STEARATE,5
528,MICROCRYSTALLINE CELLULOSE,10
528,LACTOSE MONOHYDRATE,3
528,HYPROMELLOSE,4
528,MAGNESIUM STEARATE,5
528,SODIUM STEARYL FUMARATE,63
528,HYDROXYPROPYLCELLULOSE,6
528,"SILICON DIOXIDE, ANHYDROUS",13
528,CROSCARMELLOSE SODIUM,19
529,MICROCRYSTALLINE CELLULOSE,10
529,LACTOSE MONOHYDRATE,3
529,HYPROMELLOSE,4
529,MAGNESIUM STEARATE,5
529,SODIUM STEARYL FUMARATE,63
529,HYDROXYPROPYLCELLULOSE,6
529,"SILICON DIOXIDE, ANHYDROUS",13
529,CROSCARMELLOSE SODIUM,19
530,MICROCRYSTALLINE CELLULOSE,10
530,LACTOSE MONOHYDRATE,3
530,HYPROMELLOSE,4
530,MAGNESIUM STEARATE,5
530,SODIUM STEARYL FUMARATE,63
530,HYDROXYPROPYLCELLULOSE,6
530,"SILICON DIOXIDE, ANHYDROUS",13
530,CROSCARMELLOSE SODIUM,19
531,TITANIUM DIOXIDE,1
531,MICROCRYSTALLINE CELLULOSE,10
531,LACTOSE MONOHYDRATE,3
531,HYPROMELLOSE,4
531,STEARIC ACID,85
531,POLYETHYLENE GLYCOL,11
531,POVIDONE,18
